snapshot,solar_mw,wind_mw,load_shedding_mw,electricity_demand_mw,hydrogen_demand_mw,electrolyzer_input_mw,hydrogen_output_mw,mining_mw
2030-02-20 00:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 01:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 02:00:00,5868.739916251001,7509.708975968695,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 03:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 04:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 05:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 06:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 07:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 08:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 09:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 10:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 11:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 12:00:00,5399.7814289673015,3677.6203170085287,4067.3899206908363,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-20 13:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 14:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 15:00:00,-0.0,10763.474353910022,2381.3173127566442,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-20 16:00:00,-0.0,7929.132739149419,5215.658927517247,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-20 17:00:00,-0.0,12180.645161290322,964.1465053763441,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-20 18:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 19:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 20:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 21:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 22:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-20 23:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 00:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 01:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 02:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 03:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 04:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 05:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 06:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 07:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 08:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 09:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 10:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 11:00:00,7160.195439990149,6218.253452229547,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 12:00:00,1205.1505249707495,12173.298367248946,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 13:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 14:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 15:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 16:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-21 17:00:00,-0.0,12180.645161290322,964.1465053763441,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-21 18:00:00,-0.0,7929.132739149419,5215.658927517247,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-21 19:00:00,-0.0,12180.645161290322,964.1465053763441,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-21 20:00:00,-0.0,12180.645161290322,964.1465053763441,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-21 21:00:00,-0.0,10763.474353910022,2381.3173127566442,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-21 22:00:00,-0.0,9346.303546529733,3798.4881201369335,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-21 23:00:00,-0.0,9346.303546529733,3798.4881201369335,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 00:00:00,-0.0,7929.132739149419,5215.658927517247,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 01:00:00,-0.0,1045.7316747308414,12099.059991935825,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 02:00:00,2431.097435186886,-0.0,10713.69423147978,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 03:00:00,9409.32450427982,-0.0,3735.4671623868453,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 04:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 05:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 06:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 07:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 08:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 09:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 10:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 11:00:00,3092.422485990517,6511.96193176913,3540.4072489070186,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 12:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 13:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 14:00:00,-0.0,12180.645161290322,964.1465053763441,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 15:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 16:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 17:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-22 18:00:00,-0.0,7929.132739149419,5215.658927517247,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 19:00:00,-0.0,6511.96193176913,6632.829734897536,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 20:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 21:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 22:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-22 23:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 00:00:00,-0.0,1045.7316747308414,12099.059991935825,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 01:00:00,-0.0,6511.96193176913,6632.829734897536,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 02:00:00,743.4707725229387,9346.303546529733,3055.017347613995,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 03:00:00,8853.021198965454,4525.427693254242,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 04:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 05:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 06:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 07:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 08:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 09:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 10:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 11:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 12:00:00,1876.873768397069,11501.575123822628,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 13:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 14:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 15:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 16:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 17:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 18:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-23 19:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 20:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 21:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 22:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-23 23:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 00:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 01:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 02:00:00,1780.1705770059734,11598.278315213724,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 03:00:00,11512.878871851717,1865.570020367979,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 04:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 05:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 06:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 07:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 08:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 09:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-24 10:00:00,6588.294845741733,-0.0,6556.496820924933,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-24 11:00:00,3423.0850113923275,-0.0,9721.706655274338,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-24 12:00:00,2737.8441175565,-0.0,10406.947549110166,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-24 13:00:00,-0.0,-0.0,13144.791666666666,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-24 14:00:00,-0.0,10763.474353910022,2381.3173127566442,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-24 15:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-24 16:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-24 17:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-24 18:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-24 19:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-24 20:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-24 21:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-24 22:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-24 23:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 00:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 01:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 02:00:00,1317.4510052958929,12055.912089942203,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 03:00:00,6141.1725629657,7232.190532272394,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 04:00:00,12816.8122267381,556.5508684999942,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 05:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 06:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 07:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 08:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 09:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 10:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 11:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 12:00:00,4761.332401933617,8612.03069330448,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 13:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 14:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 15:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 16:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 17:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 18:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 19:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 20:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 21:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 22:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-25 23:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 00:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 01:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 02:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 03:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 04:00:00,13374.562185583345,-0.0,-0.0,13144.791666666666,20.0,29.770518916679755,20.839363241675827,200.0
2030-02-26 05:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 06:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 07:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 08:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 09:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 10:00:00,12208.517958310242,1169.9309339094543,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 11:00:00,3382.532060163804,9995.916832055893,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 12:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 13:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 14:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 15:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-26 16:00:00,-0.0,9346.303546529733,3798.4881201369335,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-26 17:00:00,-0.0,9346.303546529733,3798.4881201369335,13144.791666666666,20.0,-0.0,-0.0,0.0
2030-02-26 18:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 19:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 20:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 21:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 22:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-26 23:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 00:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 01:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 02:00:00,1174.995766364924,12198.367328873172,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 03:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 04:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 05:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 06:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 07:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 08:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 09:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 10:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 11:00:00,13373.363095238095,-0.0,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 12:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 13:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 14:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 15:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 16:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 17:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 18:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 19:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 20:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 21:00:00,-0.0,13373.363095238095,-0.0,13144.791666666666,20.0,28.571428571428573,20.0,200.0
2030-02-27 22:00:00,-0.0,13378.1594566191,-0.0,13144.791666666666,20.0,33.36778995243346,23.357452966703423,200.0
2030-02-27 23:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 00:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 01:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 02:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 03:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 04:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 05:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 06:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 07:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 08:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 09:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 10:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 11:00:00,13378.448892219696,-0.0,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 12:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 13:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 14:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 15:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 16:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 17:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 18:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 19:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 20:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 21:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 22:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-02-28 23:00:00,-0.0,13378.448892219696,-0.0,13144.791666666666,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 00:00:00,-0.0,12414.302386843352,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 01:00:00,-0.0,12414.302386843352,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 02:00:00,8651.296262085105,3763.006124758247,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 03:00:00,12414.302386843352,-0.0,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 04:00:00,12414.302386843352,-0.0,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 05:00:00,12414.302386843352,-0.0,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 06:00:00,12414.302386843352,-0.0,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 07:00:00,12414.302386843352,-0.0,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 08:00:00,12414.302386843352,-0.0,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
2030-03-01 09:00:00,12414.302386843352,-0.0,-0.0,12180.645161290322,20.0,33.657225553029114,23.56005788712038,200.0
